version,mis_a_jour,ordre_pack,categorie_pack,nom_pack,payant,description_pack,ordre_carte,id_carte,titre_carte,emoji,texte_carte,type_carte,ambiance
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",17,tabous-17,Surnoms osés,🏷️,Choisir un surnom sexuel provocant et l’utiliser pendant une scène courte.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",18,tabous-18,Jalousie fictive,😈,Jouer une jalousie inventée pendant cinq minutes puis finir par une phrase rassurante.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",19,tabous-19,Interdit fictif,🚪,Décrire ou jouer un scénario “interdit” totalement imaginaire.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",20,tabous-20,Pouvoir,♟️,Jouer une dynamique de pouvoir symbolique avec une règle simple et une fin annoncée.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",21,tabous-21,Lâcher prise,🌊,Laisser l’autre guider entièrement les gestes pendant cinq minutes.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",22,tabous-22,Primal soft,🐺,"Jouer une énergie plus animale avec baisers, prises douces ou mouvements instinctifs.",practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",23,tabous-23,Morsures,🦷,"Tester des morsures sur une zone choisie, en faisant monter l’intensité petit à petit.",practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",24,tabous-24,Marquage,🖊️,"Faire un marquage symbolique ou temporaire, comme un mot écrit sur la peau.",practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",25,tabous-25,Lingerie,👙,Porter ou choisir une lingerie qui excite l’autre et la révéler lentement.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",26,tabous-26,Talons,👠,Porter des talons ou un accessoire qui crée une allure plus provocante.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",27,tabous-27,Cuir latex,🖤,"Porter ou toucher une matière cuir, vinyle ou latex et en faire le centre du jeu.",practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",28,tabous-28,Pieds,🦶,"Inclure les pieds dans un massage, un baiser ou une caresse.",practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",29,tabous-29,Mains,🤲,"Mettre les mains au centre du jeu : les regarder, les embrasser ou les guider.",practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",30,tabous-30,Odeurs,🫧,Jouer avec l’odeur naturelle de la peau après une journée ou après une douche.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",31,tabous-31,Voix,🎙️,"Utiliser une voix plus grave, autoritaire ou douce pour guider l’autre.",practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",32,tabous-32,Film privé,📹,Se filmer quelques secondes dans un moment intime destiné uniquement à vous deux.,practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",33,tabous-33,Photos privées,📸,"Prendre trois photos intimes : une suggérée, une sexy, une plus osée.",practice,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",34,tabous-34,Trio fantasme,🔺,Se raconter chacun une version imaginaire d’un trio qui resterait un fantasme.,discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",35,tabous-35,Trio interdit,📋,Dire trois choses qui seraient excitantes et trois choses impossibles dans un fantasme de trio.,discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",36,tabous-36,Trio imaginaire,💭,"Décrire un trio comme un scénario fictif, sans prévoir de passage à l’action.",discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",37,tabous-37,Être regardés,👀,Décrire le fantasme d’être regardés pendant un moment intime.,discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",38,tabous-38,Regarder couple,👁️,Décrire le fantasme de regarder un autre couple dans une scène imaginaire.,discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",39,tabous-39,Candaulisme,🔥,Décrire une scène fictive où votre partenaire est désiré·e par quelqu’un d’autre.,discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",40,tabous-40,Hotwife/hothusband,💍,"Raconter une version imaginaire de ce fantasme, avec le détail qui excite le plus.",discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",41,tabous-41,Échangisme,🔁,"Parler d’échangisme en séparant ce qui excite, ce qui intrigue et ce qui refroidit.",discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",42,tabous-42,Club libertin,🪩,"Imaginer une sortie en club libertin en mode observation, tenue sexy et jeu de regards.",discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",43,tabous-43,Observer seulement,👀,Imaginer une sortie en lieu adulte où le jeu consiste seulement à regarder et repartir ensemble.,discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",44,tabous-44,Exclusif,🔒,Lister trois gestes ou moments qui doivent rester réservés au couple.,discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",45,tabous-45,Partageable,🔓,"Lister trois choses qui pourraient être racontées, fantasmées ou partagées sans vous blesser.",discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",46,tabous-46,Rien qu’à nous,🛑,Dire chacun une chose sexuelle qui restera toujours réservée au couple.,discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",47,tabous-47,Flirt extérieur,💬,"Classer cinq comportements de flirt extérieur en excitant, ambigu ou refroidissant.",discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",48,tabous-48,Pochette intime,🛡️,"Préparer une pochette intime avec préservatifs, lubrifiant, lingettes et tout ce qui rend une scène plus fluide.",discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",49,tabous-49,Après-coup,🫶,"Après une exploration taboue, dire ce qui a excité, troublé et donné envie de recommencer.",discussion,aventureux
4,2026-07-06,10,Tabous,Tabous,oui,"Fantasmes délicats, interdits imaginaires et conversations qui chauffent autant qu’elles révèlent.",50,tabous-50,Fantasme pas réel,💭,Choisir un fantasme qui restera seulement imaginaire et se raconter pourquoi il excite quand même.,discussion,aventureux
